user,instance_id,displayed_text,intruder:::summers,intruder:::king,intruder:::hispanics,intruder:::racism,intruder:::differential,intruder:::greece,intruder:::teacher,intruder:::hispanic,intruder:::childhood,intruder:::yorker,intruder:::korean,intruder:::inflation,intruder:::story,intruder:::bracket,intruder:::caribbean,intruder:::discrimination,intruder:::breadwinner,intruder:::tariff,intruder:::pentagon,intruder:::advisers,intruder:::detain,intruder:::underground,intruder:::charter,intruder:::latin,intruder:::luther,intruder:::hatred,intruder:::warfare,intruder:::penny,intruder:::bargaining,intruder:::israel,intruder:::borough,intruder:::innovation,intruder:::morale,intruder:::rape,intruder:::ledbetter,intruder:::trade,intruder:::superintendent,intruder:::pollution,intruder:::ladder,intruder:::monopoly,intruder:::regulator,intruder:::literacy,intruder:::civilian,intruder:::college,intruder:::census,intruder:::reimbursement,intruder:::health,intruder:::continent,intruder:::uninsured,intruder:::trans,intruder:::voucher,intruder:::commemorate,intruder:::orientation,intruder:::revolution,intruder:::deductible,intruder:::africa,intruder:::soccer,intruder:::athlete,intruder:::drug,intruder:::assassination,intruder:::prayer,intruder:::turnover,intruder:::mom,intruder:::venture,intruder:::ward,intruder:::funny,intruder:::communism,intruder:::greenhouse,intruder:::renter,intruder:::nutrition,intruder:::graduate,intruder:::hunger,intruder:::crow,intruder:::city,intruder:::baby,intruder:::lender,intruder:::mayor,intruder:::entrepreneurship,intruder:::entrepreneurial,intruder:::earner,intruder:::racist,intruder:::locality,intruder:::cup,intruder:::repression,intruder:::equality,intruder:::uncle,intruder:::antitrust,intruder:::pregnant,intruder:::readiness,intruder:::wealth,intruder:::faction,intruder:::vaccine,intruder:::medicaid,intruder:::prescription,intruder:::customer,intruder:::kindergarten,intruder:::median,intruder:::alliance,intruder:::redistribution,intruder:::ratify,intruder:::provider,intruder:::missile,intruder:::apple,intruder:::comparable,intruder:::unemployed,intruder:::affirmative,intruder:::merger,intruder:::adapt,I certify that I am at least 18 years of age.:::I agree,I have read and understood the previous information.:::Yes,I agree that my data may be published as open data. This means that the anonymized data will be publicly accessible and may be used for purposes unrelated to this study. It will not be possible to identify you from this data.:::Yes,I want to participate in this research and continue with the study.:::Yes,What is your gender?:::Man,What is your gender?:::Woman,What is your current age?:::text_box,Did you encounter any technical difficulties? (optional):::text_box,Is there anything else you would like to let us know? (optional):::text_box
644937030a7868838f1e1b9a,65,funny - television - cable - entertainment - redistribution - broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,14,teacher - voucher - funding - locality - nonprofit - assistance,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,61,residential - homeowner - renter - tenant - rental - korean,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,41,cup - lender - loan - lending - borrower - foreclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,35,comparable - occupational - college - occupation - profession - differential,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,42,childhood - jobless - medicaid - unemployed - nutrition - hunger,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,18,korean - christian - religious - catholic - prayer - church,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,0_testing,This is an attention check:<br> uncle - commerce - commerce - commerce - commerce - commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,17,undergraduate - bachelor - graduation - college - discrimination - graduate,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,62,sue - manager - customer - lawsuit - ward - median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,52,affirmative - discrimination - orientation - discriminatory - pentagon - rights,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,29,household - census - median - innovation - hispanic - hispanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,20,unionize - bargaining - workers - organizing - unionization - hispanic,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,45,entrepreneurship - venture - entrepreneur - revolution - entrepreneurial - innovation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644937030a7868838f1e1b9a,19,athlete - soccer - baseball - caribbean - cup - sport,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,6,earner - turnover - renter - minimum - wage - hourly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,8,hospital - patient - reimbursement - provider - physician - pregnant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,60,solar - fossil - carbon - emission - greenhouse - median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,26,china - detain - taiwan - pollution - chinese - athlete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,68,health - trade - export - trading - trans - tariff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,63,repression - caribbean - continent - region - latin - assassination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,31,entrepreneurship - apartheid - africa - racist - crow - racism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,53,jews - israeli - city - israel - assassination - detain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,2_testing,This is an attention check:<br> river - river - river - river - apple - river,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,7,policing - peaceful - detain - greece - patrol - police,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,27,performer - music - arts - artistic - musical - kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,25,summers - productivity - inflation - communism - unemployment - advisers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,34,prescription - outreach - alliance - library - volunteer - nonprofit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,24,commemorate - israel - luther - hatred - king - beloved,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,43,pregnancy - rape - vaccine - mom - breast - pregnant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,44,communism - diplomatic - treaty - soviet - hunger - missile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,49,obamacare - care - affordable - uninsured - ledbetter - health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,38,stock - shareholder - corporate - securities - compensation - racist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,70,cast - star - adapt - renter - actor - story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,56,athlete - covid - coronavirus - vaccine - infection - pandemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,47,classroom - teacher - story - teaching - educator - teachers,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,28,parental - childhood - lender - learning - kindergarten - literacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,22,readiness - penny - scenario - reduce - discretionary - baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,1_testing,This is an attention check:<br> parliament - soccer - parliament - parliament - parliament - parliament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,Word-intruder-task-2_consent.html,Please answer all the consent questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I certify that I am at least 18 years of age.:::I agree,I have read and understood the previous information.:::Yes,I agree that my data may be published as open data. This means that the anonymized data will be publicly accessible and may be used for purposes unrelated to this study. It will not be possible to identify you from this data.:::Yes,I want to participate in this research and continue with the study.:::Yes,,,,,
63b88b7855864805bec51ddc,4,communism - ward - liberty - authoritarian - revolution - faction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,51,equality - merger - constitution - constitutional - amendment - ratify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,54,customer - monopoly - merger - entrepreneurial - regulator - antitrust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,15,north - korean - underground - teacher - south - korea,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,9,differential - overtime - morale - employee - compensation - employees,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,37,unionization - ladder - warfare - wealth - earner - redistribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,13,schools - charter - district - tariff - superintendent - school,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,3,discrimination - breadwinner - equal - trade - workplace - ledbetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,30,services - pentagon - provider - civilian - personnel - readiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,Word-intruder-task-3_post_annotation.html,Please answer these final questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What is your gender?:::Woman,41,none,none
63b88b7855864805bec51ddc,16,medication - deductible - drug - bargaining - prescription - medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,59,germany - ireland - unemployed - poland - greece - greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
63b88b7855864805bec51ddc,12,teacher - bracket - taxation - tax - dividend - deduction,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,10,city - mayor - yorker - hispanics - brooklyn - borough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,65,funny - television - cable - entertainment - redistribution - broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,14,teacher - voucher - funding - locality - nonprofit - assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,61,residential - homeowner - renter - tenant - rental - korean,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,41,cup - lender - loan - lending - borrower - foreclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,35,comparable - occupational - college - occupation - profession - differential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,42,childhood - jobless - medicaid - unemployed - nutrition - hunger,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,18,korean - christian - religious - catholic - prayer - church,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,0_testing,This is an attention check:<br> uncle - commerce - commerce - commerce - commerce - commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,17,undergraduate - bachelor - graduation - college - discrimination - graduate,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,62,sue - manager - customer - lawsuit - ward - median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,52,affirmative - discrimination - orientation - discriminatory - pentagon - rights,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,20,unionize - bargaining - workers - organizing - unionization - hispanic,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,29,household - census - median - innovation - hispanic - hispanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,45,entrepreneurship - venture - entrepreneur - revolution - entrepreneurial - innovation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b88b7855864805bec51ddc,19,athlete - soccer - baseball - caribbean - cup - sport,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,6,earner - turnover - renter - minimum - wage - hourly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,8,hospital - patient - reimbursement - provider - physician - pregnant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,60,solar - fossil - carbon - emission - greenhouse - median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,26,china - detain - taiwan - pollution - chinese - athlete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,68,health - trade - export - trading - trans - tariff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,63,repression - caribbean - continent - region - latin - assassination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,31,entrepreneurship - apartheid - africa - racist - crow - racism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,53,jews - israeli - city - israel - assassination - detain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,2_testing,This is an attention check:<br> river - river - river - river - apple - river,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,7,policing - peaceful - detain - greece - patrol - police,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bcbbd35d182838b25ff7df,43,pregnancy - rape - vaccine - mom - breast - pregnant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
